"Read Details",อ่านรายละเอียด,module,Magento_AdminNotification
"Mark as Read",ทำเครื่องหมายว่าอ่านแล้ว,module,Magento_AdminNotification
"Are you sure?",คุณแน่ใจหรือไม่?,module,Magento_AdminNotification
Remove,ลบ,module,Magento_AdminNotification
"Messages Inbox",กล่องข้อความ,module,Magento_AdminNotification
"You have %1 new system messages","คุณมี %1 ข้อความใหม่",module,Magento_AdminNotification
"You have %1 new system message","คุณมี %1 ข้อความใหม่",module,Magento_AdminNotification
"Incoming Message",ข้อความขาเข้า,module,Magento_AdminNotification
close,ปิด,module,Magento_AdminNotification
Notifications,การแจ้งเตือน,module,Magento_AdminNotification
"The message has been marked as Read.",ข้อความถูกทำเครื่องหมายเป็นอ่านแล้ว,module,Magento_AdminNotification
"We couldn't mark the notification as Read because of an error.",เราไม่สามารถทำเครื่องหมายการแจ้งเตือนว่าอ่านเนื่องจากข้อผิดพลาด,module,Magento_AdminNotification
"Please select messages.",โปรดเลือกข้อความ,module,Magento_AdminNotification
"We couldn't remove the messages because of an error.",เราไม่สามารถลบข้อความได้เนื่องจากข้อผิดพลาด,module,Magento_AdminNotification
"The message has been removed.",ข้อความได้ถูกลบแล้ว,module,Magento_AdminNotification
"1 Hour","1 ชั่วโมง",module,Magento_AdminNotification
"2 Hours","2 ชั่วโมง",module,Magento_AdminNotification
"6 Hours","6 ชั่วโมง",module,Magento_AdminNotification
"12 Hours","12 ชั่วโมง",module,Magento_AdminNotification
"24 Hours","24 ชั่วโมง",module,Magento_AdminNotification
notice,การแจ้งเตือน,module,Magento_AdminNotification
"Wrong message type",ชนิดของข้อความไม่ถูกต้อง,module,Magento_AdminNotification
"Wrong notification ID specified.","ระบุ ID การแจ้งเตือนไม่ถูกต้อง",module,Magento_AdminNotification
"System Messages:",ข้อความของระบบ:,module,Magento_AdminNotification
"Critical System Messages",ข้อความสำคัญของระบบ,module,Magento_AdminNotification
"System messages",ข้อความของระบบ,module,Magento_AdminNotification
Close,ปิด,module,Magento_AdminNotification
"See All (","ดูทั้งหมด (",module,Magento_AdminNotification
" unread)"," ยังไม่ได้อ่าน)",module,Magento_AdminNotification
button_label,ป้ายกำกับปุ่ม,module,Magento_AdvancedSearch
"Payment capturing error.","Payment capturing เกิดข้อผิดพลาด",module,Magento_Authorizenet
"Invalid transaction ID.","Transaction ID ใช้ไม่ได้",module,Magento_Authorizenet
"Authorize Only","Authorize เท่านั้น",module,Magento_Authorizenet
"Authorize and Capture","Authorize และ Capture",module,Magento_Authorizenet
"Credit Card Type",ประเภทบัตรเครดิต,module,Magento_Authorizenet
"Please Select",กรุณาเลือก,module,Magento_Authorizenet
"Credit Card Number",หมายเลขบัตรเครดิต,module,Magento_Authorizenet
"Expiration Date",วันหมดอายุ,module,Magento_Authorizenet
"Card Verification Number",รหัสยืนยันของบัตร,module,Magento_Authorizenet
"Invalid Form Key. Please refresh the page.","รหัสฟอร์มไม่ถูกต้อง กรุณารีเฟรชหน้า",module,Magento_Backend
"You entered an invalid Secret Key. Please refresh the page.","คุณป้อนรหัสลับไม่ถูกต้อง กรุณารีเฟรชหน้า",module,Magento_Backend
"Cache Storage Management",การจัดการที่เก็บแคช,module,Magento_Backend
"Flush Magento Cache","ล้างแคชของ Magento",module,Magento_Backend
"The cache storage may contain additional data. Are you sure that you want to flush it?","ที่จัดเก็บแคชอาจประกอบด้วยข้อมูลอื่นเพิ่มเติม คุณแน่ใจหรือไม่ว่าต้องการล้างมัน?",module,Magento_Backend
"Flush Cache Storage",ล้างที่เก็บแคช,module,Magento_Backend
Invalidated,วันที่ไม่ถูกต้อง,module,Magento_Backend
Orders,รายการสั่งซื้อ,module,Magento_Backend
Amounts,ยอดเงิน,module,Magento_Backend
Bestsellers,สินค้าที่ขายดี,module,Magento_Backend
"Most Viewed Products",สินค้าที่ดูมากที่สุด,module,Magento_Backend
"New Customers",ลูกค้าใหม่,module,Magento_Backend
Customers,ลูกค้า,module,Magento_Backend
Customer,ลูกค้า,module,Magento_Backend
Guest,ผู้ใช้ทั่วไป,module,Magento_Backend
Items,รายการ,module,Magento_Backend
Total,รวม,module,Magento_Backend
"Lifetime Sales",ยอดขายตลอดการใช้งาน,module,Magento_Backend
"Average Order",สั่งซื้อโดยเฉลี่ย,module,Magento_Backend
Average,ค่าเฉลี่ย,module,Magento_Backend
Product,สินค้า,module,Magento_Backend
Price,ราคา,module,Magento_Backend
Quantity,จำนวน,module,Magento_Backend
Views,ดู,module,Magento_Backend
Revenue,รายได้,module,Magento_Backend
